X,Y,item,pagerank,chosen
23.831707,-71.84122,effect of spaceflight on the human body,6.1016461381840245e-05,0.0
57.791298,19.665812,differentiator,6.1016461381840245e-05,0.0
-15.089171,24.192764,language,9.58338173404376e-05,0.0
-40.17601,0.649625,simulation governance,6.1016461381840245e-05,0.0
-26.608566,-60.048103,neural dust,6.1016461381840245e-05,0.0
-27.987625,52.908672,concurrency control,6.1016461381840245e-05,0.0
74.35808,-49.08155,green,6.1016461381840245e-05,0.0
32.061924,-87.99779,human eye,6.1016461381840245e-05,0.0
3.488927,20.489878,project management,4.712792386042574e-05,0.0
13.515463,56.282024,information fluctuation complexity,4.712792386042574e-05,0.0
-7.1588182,3.4797742,normalization by evaluation,6.26845225413585e-05,0.0
27.808987,-91.04274,wilderness medical emergencies,6.26845225413585e-05,0.0
-41.698616,39.81522,extension by new constant and function names,6.26845225413585e-05,0.0
68.0662,-15.382242,dynamical billiards,6.26845225413585e-05,0.0
30.651371,-91.727325,gland of moll,5.8012719820168816e-05,0.0
-52.87603,39.64896,mv-algebra,5.8012719820168816e-05,0.0
27.950691,-87.71862,endophthalmitis,5.8012719820168816e-05,0.0
29.085974,-92.5179,parietal eye,5.8012719820168816e-05,0.0
6.0035686,30.360125,behavioral analytics,5.8012719820168816e-05,0.0
51.907707,58.193638,richard m. karp,5.8012719820168816e-05,0.0
6.7995725,-55.831043,illusion,5.8012719820168816e-05,0.0
-35.302227,77.02564,gallery of named graphs,5.8012719820168816e-05,0.0
57.187386,64.92514,constraint satisfaction,5.8012719820168816e-05,0.0
-36.260773,75.73315,bellman–ford algorithm,5.8012719820168816e-05,0.0
95.9501,-5.3490653,theories of cloaking,6.249219559162857e-05,0.0
96.850586,-5.8983626,metamaterial absorber,6.249219559162857e-05,0.0
-10.07238,26.680029,language engineering,6.249219559162857e-05,0.0
-10.500165,26.584473,metalinguistics,5.956172125214551e-05,0.0
76.11157,13.47823,whittle likelihood,5.956172125214551e-05,0.0
88.04227,-8.8176775,interferometry,5.956172125214551e-05,0.0
57.32393,11.654916,gibbs phenomenon,5.956172125214551e-05,0.0
-55.66884,43.86109,don't care,5.956172125214551e-05,0.0
-87.278465,10.983925,system/360,5.956172125214551e-05,0.0
9.844484,-68.781364,helmholtz resonance,5.956172125214551e-05,0.0
96.19176,-6.461119,plasmonic metamaterials,5.956172125214551e-05,0.0
-36.431324,75.566154,john adrian bondy,5.956172125214551e-05,0.0
71.74432,12.676547,transform (mathematics),5.956172125214551e-05,0.0
-56.391846,56.288166,information diagram,5.956172125214551e-05,0.0
-17.098799,4.629202,stem (linguistics),5.956172125214551e-05,0.0
28.431301,-45.108093,preference tests (animals),6.062629985367112e-05,0.0
-25.921522,4.661992,site map,6.062629985367112e-05,0.0
-37.557007,-50.711765,lutz–kelker bias,6.062629985367112e-05,0.0
-11.6012125,-16.47691,manufacturing engineering centre,6.062629985367112e-05,0.0
-42.296574,-75.12162,art diary,6.062629985367112e-05,0.0
-61.673046,-38.902752,cache stampede,6.062629985367112e-05,0.0
47.25005,-5.7592964,arithmetic derivative,6.062629985367112e-05,0.0
35.998013,26.75738,current divider,6.062629985367112e-05,0.0
0.66700035,23.365072,silicon,6.062629985367112e-05,0.0
-41.801075,-63.853733,glove one,6.000534780025667e-05,0.0
34.531086,25.810745,high value resistors (electronics),6.000534780025667e-05,0.0
37.968105,22.524803,saturable reactor,6.000534780025667e-05,0.0
52.353455,57.97522,strategic management,6.000534780025667e-05,0.0
-29.13355,-77.20925,body hacking,6.000534780025667e-05,0.0
46.787907,-5.469087,partial derivative,6.000534780025667e-05,0.0
-12.541185,8.562307,punctuation,6.000534780025667e-05,0.0
-9.977553,-48.962116,stock sound effect,6.000534780025667e-05,0.0
21.045591,78.4888,binder parameter,4.858877652743819e-05,0.0
-66.7642,33.088005,cloud-based quantum computing,4.858877652743819e-05,0.0
-31.76242,-52.594242,camera coverage,7.412542062316028e-05,0.0
-31.979942,-52.52231,camera operator,4.858877652743819e-05,0.0
-10.339918,26.572865,critical discourse analysis,0.00016204416707441804,0.0
44.625526,55.929455,hamiltonian (control theory),4.858877652743819e-05,0.0
-16.328154,-87.221825,pastiche,4.306000858170339e-05,0.0
65.18588,42.038372,least squares,4.306000858170339e-05,0.0
65.22149,42.106598,deterministic global optimization,6.522006653915678e-05,0.0
-5.387927,-22.367777,hooliganism,6.522006653915678e-05,0.0
-22.778627,-44.999744,aidoc,6.522006653915678e-05,0.0
-37.13483,9.483037,iso/iec 11179,4.1870780665482356e-05,0.0
39.72821,11.525992,cur matrix approximation,4.1870780665482356e-05,0.0
35.816235,26.791523,series and parallel springs,5.356026999206527e-05,0.0
12.310867,56.6554,joint entropy,5.356026999206527e-05,0.0
-28.579817,83.16211,genus of a quadratic form,5.356026999206527e-05,0.0
-80.32327,-3.6276572,register machine,5.118921185720238e-05,0.0
-42.778698,54.110115,symmetry,5.118921185720238e-05,0.0
35.85966,26.869802,y-δ transform,5.118921185720238e-05,0.0
39.68998,10.342555,geometric data analysis,5.7745408884063635e-05,0.0
-41.60666,-22.718359,open-source video game,5.7745408884063635e-05,0.0
57.398197,-4.8280635,halo orbit,5.7745408884063635e-05,0.0
-85.67438,19.718384,definable number,5.7745408884063635e-05,0.0
61.79202,26.828909,normally distributed and uncorrelated does not imply independent,5.7745408884063635e-05,0.0
-85.94475,-28.059826,server farm,5.7745408884063635e-05,0.0
13.288229,26.304049,jamiq,5.7745408884063635e-05,0.0
-11.3452215,17.85541,sprachbund,5.7745408884063635e-05,0.0
-17.098022,4.596703,derivation (linguistics),5.7745408884063635e-05,0.0
12.835086,32.321144,high school survey of student engagement,5.7745408884063635e-05,0.0
67.34876,-16.515253,unintended consequence,5.7745408884063635e-05,0.0
-40.617687,-40.14902,computer-generated holography,5.7745408884063635e-05,0.0
-30.355423,-17.036873,energy system,5.7745408884063635e-05,0.0
-86.04905,-28.010681,high-availability cluster,5.7745408884063635e-05,0.0
-42.883358,-76.16587,comparison of notetaking software,5.7745408884063635e-05,0.0
44.058823,-3.118617,harris affine region detector,5.7745408884063635e-05,0.0
8.423701,66.34224,computer chess,5.7745408884063635e-05,0.0
-42.534077,42.97325,hol (proof assistant),5.4603889771456335e-05,0.0
-31.671242,-52.593575,digital cinema,5.4603889771456335e-05,0.0
-30.53989,15.347818,automatic bug fixing,5.4603889771456335e-05,0.0
24.175251,29.487228,legal informatics,5.4603889771456335e-05,0.0
-77.83141,-13.5503435,microcontroller,5.4603889771456335e-05,0.0
-40.67995,-40.490658,digital holographic microscopy,5.4603889771456335e-05,0.0
67.90906,-16.196491,supersymmetric theory of stochastic dynamics,8.427054709447768e-05,0.0
33.65511,53.725197,timed automaton,5.4603889771456335e-05,0.0
67.51733,-15.141179,ill-posedness,5.4603889771456335e-05,0.0
68.18976,-15.6217785,coupled map lattice,5.4603889771456335e-05,0.0
-60.731087,-44.92406,flat panel display,5.4603889771456335e-05,0.0
-65.44571,-29.013472,g-sync,5.4603889771456335e-05,0.0
-8.397364,-36.888145,procedural generation,9.11276850322663e-05,0.0
-42.35878,-35.32469,3d scanning,4.473346941560225e-05,0.0
-62.477932,1.545459,probabilistic numerics,4.473346941560225e-05,0.0
59.50255,27.350569,cauchy process,4.473346941560225e-05,0.0
-40.573246,-40.038933,digital holography,4.473346941560225e-05,0.0
-69.75801,-39.541782,vaapi,4.473346941560225e-05,0.0
-60.949215,42.196785,fan-in,4.473346941560225e-05,0.0
57.36115,64.78372,prospect theory,6.198353191089392e-05,0.0
-41.343616,-61.708763,"smart, connected products",6.198353191089392e-05,0.0
-42.25027,-64.116,activity tracker,0.0009515346805321036,0.0
69.93924,-14.052815,quantum chaos,0.00019089469849487646,0.0
69.41585,47.334118,ecological extinction,0.0003440075695414944,0.0
15.196997,-54.230026,visual routine,0.00022160371844825625,0.0
-12.937562,-40.57292,ethnomusicology,0.0006154087762116939,0.0
26.818916,34.666695,psycho-pass,0.00017918096926369332,0.0
-26.956802,-60.14996,smart camera network,0.0002384578146165711,0.0
-11.344732,17.90406,calque,6.198353191089392e-05,0.0
-6.7073917,67.2392,credit default swap,9.178966821125884e-05,0.0
-30.304733,-19.671545,open government,0.00044517481615445956,0.0
-78.70512,-6.2431355,register transfer language,0.00023158966939010184,0.0
-14.848245,65.57426,reflexivity (social theory),0.0008602843328834776,0.0
27.445192,36.71089,institutional racism,0.00047396334144919595,0.0
27.47813,36.227932,de-policing,0.0004162424334296344,0.0
-9.088416,-50.578815,audio stream input/output,0.0002693936792014162,0.0
-41.35525,41.09426,acl2,6.198353191089392e-05,0.0
-42.330597,-75.047195,electronic organizer,0.00023099766020507804,0.0
42.07155,52.190773,overtaking criterion,6.198353191089392e-05,0.0
-61.869442,-38.906265,cache manifest in html5,6.198353191089392e-05,0.0
-21.834194,-24.322538,nominal group technique,0.00038522373232575757,0.0
61.66354,26.339767,sub-gaussian distribution,0.00019755227048368467,0.0
-42.978344,42.714085,omega language,0.00014339232057970764,0.0
-64.463585,-43.71206,twinkle,0.00014359180672204107,0.0
-84.43649,-20.49421,jungle computing,0.00038859718100285487,0.0
-86.38747,-28.172298,single system image,0.0007551106243757229,0.0
-32.031322,-37.63037,smart speaker,0.00011249582395715892,0.0
-23.131193,12.276669,star schema,0.00015078452390388685,0.0
-32.01089,-34.430923,personal computer,0.00016689112634904514,0.0
-30.009106,-3.6104567,fake news website,0.00019525489474065132,0.0
-32.08185,-34.909294,openwsn,4.7593602448515984e-05,0.0
42.64648,-7.1709776,cp decomposition,0.00014600026840219058,0.0
-41.793068,-64.431786,calculator watch,0.00024442185649667153,0.0
-39.880424,-49.02975,adjustment of observations,0.00012616598832849567,0.0
-45.69631,-69.5918,sensecam,0.00033549771400165075,0.0
-29.594095,-77.25324,fringe science,4.7593602448515984e-05,0.0
-31.939054,-75.598755,anti-aging movement,0.00012478530343975263,0.0
-77.752815,-13.457007,interrupt,7.91346460793102e-05,0.0
31.996302,11.955452,microsoft smartscreen,4.946798875628886e-05,0.0
-50.201595,-1.5818906,cloud-based integration,4.946798875628886e-05,0.0
-70.82073,-26.055794,intel ct,4.719002180900264e-05,0.0
8.538662,-7.2329006,applications of machine learning,4.719002180900264e-05,0.0
-37.634422,-49.15693,photogrammetry,0.0007624601356261537,0.0
-27.617146,83.39768,combinatorial map,0.00022797858654824863,0.0
-17.937906,-1.9389127,google effect,0.00030927983721605606,0.0
-50.244404,-72.0026,reputation management,0.00023748349402021374,0.0
-20.05506,21.11049,bilingual education,4.3673052206594374e-05,0.0
-39.34818,8.118692,smart-m3,0.0006576194076490766,0.0
-32.622543,-34.36905,data distribution service,4.3673052206594374e-05,0.0
-62.38855,-41.896523,unlockable game,4.522847565514755e-05,0.0
-42.77765,42.23168,monadic second-order logic,4.522847565514755e-05,0.0
-15.58586,11.884772,language and communication technologies,4.522847565514755e-05,0.0
-40.421173,0.97798544,data protection directive,9.363037250901399e-05,0.0
-27.545433,83.320015,thickness (graph theory),4.496434257004172e-05,0.0
-86.140625,-28.573198,red hat cluster suite,0.0001381072776897906,0.0
68.169365,-16.18186,catastrophe theory,4.496434257004172e-05,0.0
-73.46991,-18.972069,intel mic,5.245830502818338e-05,0.0
-8.323983,-59.37625,tamil keyboard,5.245830502818338e-05,0.0
50.59791,49.255123,kinetic monte carlo,5.245830502818338e-05,0.0
-12.901909,-3.8506577,googlization,5.245830502818338e-05,0.0
-21.864204,-26.223782,"united states army research, development and engineering command",5.245830502818338e-05,0.0
-73.45968,-18.046396,bonnell (microarchitecture),5.245830502818338e-05,0.0
-44.18826,55.546387,topological space,5.245830502818338e-05,0.0
62.41635,14.226282,kramers–kronig relation,4.8766670183176235e-05,0.0
-29.878149,18.035742,blis/cobol,4.8766670183176235e-05,0.0
9.116187,10.761571,why–because analysis,0.00010420440559178811,0.0
-31.357704,15.421114,feature-oriented programming,4.8766670183176235e-05,0.0
-86.17735,-28.456512,distributed operating system,4.8766670183176235e-05,0.0
42.163494,-37.649265,cortical magnification,4.8766670183176235e-05,0.0
-46.86022,60.288048,main contention,7.640951714778741e-05,0.0
-48.282425,45.99134,international wittgenstein symposium,4.8766670183176235e-05,0.0
52.725636,-46.195343,international identity federation,4.8766670183176235e-05,0.0
68.38017,-14.161475,chaotic scattering,7.640951714778741e-05,0.0
5.9101744,46.672573,condensed detachment,4.8766670183176235e-05,0.0
8.721763,32.38781,mobile web analytics,4.8766670183176235e-05,0.0
-61.664707,51.604294,:wikibooks:harvard chart method,4.8766670183176235e-05,0.0
52.817818,-45.88934,fuzzy extractor,0.00010702326062752933,0.0
-43.535423,38.867012,skolemization,9.24255697679402e-05,0.0
3.052066,13.164146,medical algorithm,4.9991936776558644e-05,0.0
-85.6801,19.767431,semicomputable function,4.9991936776558644e-05,0.0
-42.016468,-74.85726,nikki bungaku,5.033545030850283e-05,0.0
-82.611046,-25.562845,connection machine,5.033545030850283e-05,0.0
-40.857693,39.83252,tarski's world,0.00041703891932899195,0.0
32.06077,11.871093,trustrank,5.033545030850283e-05,0.0
45.91695,2.9509075,image-based meshing,5.033545030850283e-05,0.0
82.04637,16.420033,triple correlation,4.72699682580715e-05,0.0
57.45215,11.790451,linear response function,4.72699682580715e-05,0.0
12.549372,20.320889,intention mining,4.72699682580715e-05,0.0
-59.09546,-3.1953287,optical physics,4.72699682580715e-05,0.0
46.544037,6.178892,bfr algorithm,4.72699682580715e-05,0.0
-16.593945,-87.42062,galoob v. nintendo,5.011039465518183e-05,0.0
-65.75177,-28.95571,huang's law,5.011039465518183e-05,0.0
-80.97762,26.307087,object type,5.011039465518183e-05,0.0
-28.764164,10.893836,architecture description language,5.011039465518183e-05,0.0
5.529693,-88.83909,marketing research mix,4.689176027421982e-05,0.0
5.0314827,-88.98187,qualitative marketing research,4.395379066872263e-05,0.0
-6.9924154,15.436422,human speechome project,4.395379066872263e-05,0.0
34.56248,25.85805,iron-hydrogen resistor,4.395379066872263e-05,0.0
-34.32459,-5.782999,digital reformatting,7.83026657839604e-05,0.0
-16.09676,-82.439926,scanography,4.395379066872263e-05,0.0
-83.90371,23.224806,binade,4.395379066872263e-05,0.0
-83.422585,-9.459324,bubble (computing),4.395379066872263e-05,0.0
38.0444,22.467777,solenoid,4.395379066872263e-05,0.0
22.647215,28.79825,indeterminacy debate in legal theory,4.395379066872263e-05,0.0
22.643354,28.788305,hypo cbr,4.819882486921483e-05,0.0
-57.141914,37.94464,fpga prototyping,4.819882486921483e-05,0.0
-84.45933,-20.379034,acm sighpc,4.819882486921483e-05,0.0
-85.63152,-7.068774,icomp (index),4.819882486921483e-05,0.0
-29.617416,-76.6773,participant evolution,5.006586986544189e-05,0.0
59.40026,27.37216,lévy flight,5.006586986544189e-05,0.0
9.0255375,10.613241,dialogue,5.006586986544189e-05,0.0
-55.725315,43.886917,metastability (electronics),5.006586986544189e-05,0.0
-42.80013,-63.785057,apple watch,8.25225088881589e-05,0.0
-67.118835,33.101524,superconducting quantum computing,0.00026124530771785435,0.0
-38.67016,32.493755,theory of relations,8.25225088881589e-05,0.0
36.13438,26.928799,network analysis (electrical circuits),8.25225088881589e-05,0.0
-69.5884,-14.81224,computer for operations with functions,7.804900131947964e-05,0.0
60.01155,17.704844,prototype filter,5.006586986544189e-05,0.0
-12.490393,8.839919,capitalization,8.298942209507478e-05,0.0
-49.989944,-72.10505,social genome,5.006586986544189e-05,0.0
59.9568,19.047318,matched filter,5.006586986544189e-05,0.0
-10.545939,-44.298695,bing music,5.006586986544189e-05,0.0
-30.102476,-77.026535,christian perfection,5.006586986544189e-05,0.0
42.842995,-3.3677492,phase stretch transform,5.006586986544189e-05,0.0
47.103413,-45.10484,s.m. (patient),5.006586986544189e-05,0.0
-73.90424,6.6757693,specfp,5.006586986544189e-05,0.0
68.967636,-15.794958,george m. zaslavsky,5.006586986544189e-05,0.0
9.362901,31.83003,geolocation software,5.006586986544189e-05,0.0
-65.53684,-29.176437,nvidia ion,5.006586986544189e-05,0.0
-73.868805,6.61284,top500,8.753589705955094e-05,0.0
-62.163555,0.8365525,theoretical physics,5.006586986544189e-05,0.0
-41.59373,-23.032604,open-source software security,5.006586986544189e-05,0.0
-10.211101,67.69653,probit,0.00018478802370127837,0.0
-12.866679,-40.543697,digital rights management,8.29207609699545e-05,0.0
19.36541,45.81398,grid search,8.558427728074764e-05,0.0
-6.781855,67.1212,probability of default,7.999817312354866e-05,0.0
17.776342,17.292068,sequence analysis,5.006586986544189e-05,0.0
-13.139392,-40.398605,optical music recognition,5.006586986544189e-05,0.0
-8.234371,-53.858128,soundbar,5.006586986544189e-05,0.0
-47.0507,44.6997,type system,5.006586986544189e-05,0.0
-36.91629,79.70683,ralph faudree,5.006586986544189e-05,0.0
-9.99558,92.04089,li-fi,5.006586986544189e-05,0.0
35.59754,-14.080076,unified theory of cognition,5.006586986544189e-05,0.0
36.02915,26.71347,voltage divider,5.006586986544189e-05,0.0
12.984378,56.8987,quantum information science,5.006586986544189e-05,0.0
13.190795,21.02207,automatic number plate recognition in the united kingdom,5.006586986544189e-05,0.0
13.168367,55.386395,pointwise mutual information,5.006586986544189e-05,0.0
-27.653168,8.257433,automatic taxonomy construction,0.00018194579441461765,0.0
71.549515,12.242697,linear canonical transform,5.006586986544189e-05,0.0
